#--------------------------------------------------------------------------------,
BIOLOGY METADATA,,
Type of tow                 ,,             3.,WOD code,OTHER TYPE (oblique, double oblique, etc.),
Gear                        ,,           128.,WOD code,BOTTLE:  Niskin,
Count method                ,,             5.,WOD code,MUD (or MPN); Method of Ultimate Dilution,
Sample start time           ,,        19.9192,decimal hours (GMT),,
Biology accession#          ,,       9600051.,NODC code,,
BIOLOGY,Upper Z,Lower Z,Measuremnt Type,ORIGINAL VALUE ,F,Orig unit,WOD CBV value  ,F,_unit,_meth,WOD PGC,ITIS TSN,mod,sex,lif,trp,rlm,ftr,spm  ,min size  ,max size  ,ind length,ind width ,ind radius,tsv       ,,,
1,0.5,0.5,Taxon_count,18.,0,#/ml,0.01800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
2,0.5,0.5,Taxon_count,18.,0,#/ml,0.01800,3, #/ul,72.00,1000000,MONERA,MODIFIER=3.,,,,,,,,,,,,
3,10.,10.,Taxon_count,180.,0,#/ml,0.1800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
4,10.,10.,Taxon_count,36.,0,#/ml,0.03600,3, #/ul,72.00,1000000,MONERA,MODIFIER=3.,,,,,,,,,,,,
5,45.,45.,Taxon_count,180.,0,#/ml,0.1800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
6,55.,55.,Taxon_count,18.,0,#/ml,0.01800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
END OF BIOLOGY SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7171939,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-7559        ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,         70.200,decimal degrees,,
Longitude                   ,,        179.017,decimal degrees,,
Year                        ,,           1993,,,
Month                       ,,              9,,,
Day                         ,,             10,,,
Time                        ,,         9.0111,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9600051.,NODC code,,
Project                     ,,           246.,NODC code,BERPAC (BERING & PACIFIC RUSSIAN/US COOPERATIVE RESEARCH PROGRAM),
Platform                    ,,          6484.,OCL code,OKEAN,
Bottom depth                ,,            40.,meters,,
High resolution CTD - Bottle,,       3405684.,,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Instrument         ,Phosphate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units     ,Phosphate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument          ,Silicate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units      ,Silicate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument           ,Nitrate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units       ,Nitrate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument       ,Chlorophyll,           734.,WOD code,BOTTLE: HPLC: High Performance Liquid Chromatography; model unknown,
Investigator       ,Cruise PI,            280,WOD code,WHITLEDGE; DR. TERRY E.,
Investigator       ,Cruise PI,            281,WOD code,PERMINOVA; IRINA,
Investigator       ,Cruise PI,            282,WOD code,STOCKWELL; DEAN,
Investigator       ,Cruise PI,            283,WOD code,KULIVOV; ANDREY S.,
Investigator       ,Cruise PI,            284,WOD code,AMOS; TERRY,
Investigator       ,Cruise PI,            285,WOD code,SHCHUKA; SERGEY A.,
Investigator       ,Cruise PI,            942,WOD code,SEROVA; ELENA M.,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     1.153,0, ,    26.070,0, ,      363.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.21,0, ,   ---*---,0, ,     0.222,0, ,     1.887,0, ,
         2,        2.,0, ,     1.182,0, ,    26.195,0, ,   ---*---,0, ,    0.7980,0, ,   11.4512,0, ,    0.2532,0, ,   ---*---,0, ,    2.5728,0, ,   ---*---,0, ,   ---*---,0, ,
         3,        3.,0, ,     1.530,0, ,    27.130,0, ,      363.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.26,0, ,   ---*---,0, ,   ---*---,0, ,     2.057,0, ,
         4,        4.,0, ,     2.369,0, ,    28.649,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         5,        5.,0, ,     2.751,0, ,    29.230,0, ,      360.,0, ,    0.7591,0, ,   11.6922,0, ,   0.02922,0, ,      8.25,0, ,    1.0969,0, ,   ---*---,0, ,     2.059,0, ,
         6,        6.,0, ,     3.072,0, ,    29.715,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         7,        7.,0, ,     3.191,0, ,    30.015,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         8,        8.,0, ,     3.094,0, ,    30.180,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         9,        9.,0, ,     2.980,0, ,    30.272,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        10,       10.,0, ,     2.825,0, ,    30.379,0, ,      397.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        11,       11.,0, ,     2.500,0, ,    30.486,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        12,       12.,0, ,     2.410,0, ,    30.505,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        13,       13.,0, ,     2.131,0, ,    30.610,0, ,   ---*---,0, ,    0.2725,0, ,    5.8954,0, ,    0.2922,0, ,   ---*---,0, ,    2.4531,0, ,   ---*---,0, ,   ---*---,0, ,
        14,       14.,0, ,     1.293,0, ,    30.838,0, ,      427.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.30,0, ,   ---*---,0, ,   ---*---,0, ,     2.167,0, ,
        15,       15.,0, ,     0.681,0, ,    31.357,0, ,      433.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        16,       16.,0, ,    0.0720,0, ,    31.756,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        17,       17.,0, ,    -0.348,0, ,    31.916,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        18,       18.,0, ,    -0.628,0, ,    31.983,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        19,       19.,0, ,    -0.841,0, ,    32.090,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        20,       20.,0, ,    -1.204,0, ,    32.551,0, ,     466.6,0, ,    0.7201,0, ,   19.3410,0, ,    1.5095,2, ,      8.25,0, ,    4.4675,0, ,   ---*---,0, ,     2.280,0, ,
        21,       21.,0, ,    -1.241,0, ,    32.843,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        22,       22.,0, ,    -1.228,0, ,    32.898,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        23,       23.,0, ,    -1.219,0, ,    32.960,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        24,       24.,0, ,    -1.296,0, ,    33.027,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        25,       25.,0, ,    -1.313,0, ,    33.053,0, ,      324.,0, ,    1.8393,0, ,   58.9653,0, ,   11.5304,2, ,   ---*---,0, ,    5.9732,0, ,   ---*---,0, ,   ---*---,0, ,
        26,       26.,0, ,    -1.311,0, ,    33.050,0, ,      295.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      7.88,0, ,   ---*---,0, ,   ---*---,0, ,     2.310,0, ,
        27,       27.,0, ,    -1.308,0, ,    33.050,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        28,       28.,0, ,    -1.306,0, ,    33.049,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        29,       29.,0, ,    -1.306,0, ,    33.048,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        30,       30.,0, ,    -1.305,0, ,    33.046,0, ,      299.,0, ,    2.1020,0, ,   59.9077,0, ,   11.9297,0, ,   ---*---,0, ,    5.6342,0, ,   ---*---,0, ,   ---*---,0, ,
        31,       31.,0, ,    -1.305,0, ,    33.049,0, ,      300.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      7.87,0, ,   ---*---,0, ,   ---*---,0, ,     2.317,0, ,
        32,       32.,0, ,    -1.305,0, ,    33.048,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        33,       33.,0, ,    -1.305,0, ,    33.047,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        34,       34.,0, ,    -1.304,0, ,    33.046,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        35,       35.,0, ,    -1.303,0, ,    33.045,0, ,   ---*---,0, ,    1.5279,0, ,   57.9571,0, ,   11.4233,0, ,   ---*---,0, ,    5.7040,0, ,   ---*---,0, ,   ---*---,0, ,
        36,       36.,0, ,    -1.303,0, ,    33.047,0, ,      308.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      7.87,0, ,   ---*---,0, ,   ---*---,0, ,     2.315,0, ,
END OF VARIABLES SECTION,
BIOLOGY METADATA,,
Type of tow                 ,,             3.,WOD code,OTHER TYPE (oblique, double oblique, etc.),
Gear                        ,,           128.,WOD code,BOTTLE:  Niskin,
Count method                ,,             5.,WOD code,MUD (or MPN); Method of Ultimate Dilution,
Sample start time           ,,         9.0111,decimal hours (GMT),,
Biology accession#          ,,       9600051.,NODC code,,
BIOLOGY,Upper Z,Lower Z,Measuremnt Type,ORIGINAL VALUE ,F,Orig unit,WOD CBV value  ,F,_unit,_meth,WOD PGC,ITIS TSN,mod,sex,lif,trp,rlm,ftr,spm  ,min size  ,max size  ,ind length,ind width ,ind radius,tsv       ,,,
1,0.5,0.5,Taxon_count,18.,0,#/ml,0.01800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
2,0.5,0.5,Taxon_count,36.,0,#/ml,0.03600,3, #/ul,72.00,1000000,MONERA,MODIFIER=3.,,,,,,,,,,,,
3,10.,10.,Taxon_count,180.,0,#/ml,0.1800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
4,25.,25.,Taxon_count,18.,0,#/ml,0.01800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
END OF BIOLOGY SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7171946,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-7559        ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,         68.750,decimal degrees,,
Longitude                   ,,       -176.200,decimal degrees,,
Year                        ,,           1993,,,
Month                       ,,              9,,,
Day                         ,,             11,,,
Time                        ,,         6.2728,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9600051.,NODC code,,
Project                     ,,           246.,NODC code,BERPAC (BERING & PACIFIC RUSSIAN/US COOPERATIVE RESEARCH PROGRAM),
Platform                    ,,          6484.,OCL code,OKEAN,
Bottom depth                ,,            46.,meters,,
High resolution CTD - Bottle,,       3405700.,,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Instrument         ,Phosphate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units     ,Phosphate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument          ,Silicate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units      ,Silicate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument           ,Nitrate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units       ,Nitrate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument       ,Chlorophyll,           734.,WOD code,BOTTLE: HPLC: High Performance Liquid Chromatography; model unknown,
Investigator       ,Cruise PI,            280,WOD code,WHITLEDGE; DR. TERRY E.,
Investigator       ,Cruise PI,            281,WOD code,PERMINOVA; IRINA,
Investigator       ,Cruise PI,            282,WOD code,STOCKWELL; DEAN,
Investigator       ,Cruise PI,            283,WOD code,KULIVOV; ANDREY S.,
Investigator       ,Cruise PI,            284,WOD code,AMOS; TERRY,
Investigator       ,Cruise PI,            285,WOD code,SHCHUKA; SERGEY A.,
Investigator       ,Cruise PI,            942,WOD code,SEROVA; ELENA M.,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     3.761,0, ,    31.285,0, ,      334.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.26,0, ,   ---*---,0, ,      2.08,0, ,     2.165,0, ,
         2,        1.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,    0.8467,0, ,   56.3572,0, ,    0.5941,0, ,   ---*---,0, ,    1.5058,0, ,   ---*---,0, ,   ---*---,0, ,
         3,        2.,0, ,     3.760,0, ,    31.280,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         4,        3.,0, ,     3.764,0, ,    31.284,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         5,        4.,0, ,     3.770,0, ,    31.307,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         6,        5.,0, ,     3.824,0, ,    31.407,0, ,      340.,0, ,    0.2336,0, ,    1.6985,0, ,    0.2337,0, ,      8.27,0, ,    2.6825,0, ,   ---*---,0, ,     2.204,0, ,
         7,        6.,0, ,     3.873,0, ,    31.620,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         8,        7.,0, ,     3.882,0, ,    31.673,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         9,        8.,0, ,     3.889,0, ,    31.687,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        10,        9.,0, ,     3.905,0, ,    31.703,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        11,       10.,0, ,     3.907,0, ,    31.712,0, ,      341.,0, ,    0.5450,0, ,    1.0629,0, ,   0.07791,0, ,      8.27,0, ,    0.7878,0, ,   ---*---,0, ,     2.221,0, ,
        12,       11.,0, ,     3.905,0, ,    31.716,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        13,       12.,0, ,     3.901,0, ,    31.722,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        14,       13.,0, ,     3.897,0, ,    31.734,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        15,       14.,0, ,     3.889,0, ,    31.816,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        16,       15.,0, ,     3.882,0, ,    31.905,0, ,      349.,0, ,    0.2141,0, ,    5.0407,0, ,    1.5095,0, ,      8.28,0, ,    8.0474,0, ,   ---*---,0, ,     2.219,0, ,
        17,       16.,0, ,     3.875,0, ,    31.952,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        18,       17.,0, ,     3.876,0, ,    31.964,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        19,       18.,0, ,     3.875,0, ,    31.989,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        20,       19.,0, ,     3.889,0, ,    32.013,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        21,       20.,0, ,     3.895,0, ,    32.027,0, ,      325.,0, ,    0.2725,0, ,    7.8898,0, ,    2.4833,0, ,      8.25,0, ,    3.7694,0, ,   ---*---,0, ,     2.228,0, ,
        22,       21.,0, ,     3.867,0, ,    32.037,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        23,       22.,0, ,     3.867,0, ,    32.040,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        24,       23.,0, ,     3.869,0, ,    32.041,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        25,       24.,0, ,     3.875,0, ,    32.048,0, ,      318.,0, ,    0.6618,0, ,    3.7586,0, ,    1.4705,0, ,      8.22,0, ,    1.8249,0, ,   ---*---,0, ,     2.234,0, ,
        26,       25.,0, ,     3.877,0, ,    32.050,0, ,      312.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        27,       26.,0, ,     3.879,0, ,    32.054,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        28,       27.,0, ,     3.901,0, ,    32.066,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        29,       28.,0, ,     3.865,0, ,    32.138,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        30,       29.,0, ,     3.786,0, ,    32.176,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        31,       30.,0, ,     3.622,0, ,    32.221,0, ,      279.,0, ,    0.3211,0, ,   27.1869,0, ,    7.1189,0, ,   ---*---,0, ,    8.7056,0, ,   ---*---,0, ,   ---*---,0, ,
        32,       31.,0, ,     3.056,0, ,    32.395,0, ,      273.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.07,0, ,   ---*---,0, ,   ---*---,0, ,     2.242,0, ,
        33,       32.,0, ,     2.410,0, ,    32.576,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        34,       33.,0, ,     2.340,0, ,    32.577,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        35,       34.,0, ,     2.358,0, ,    32.574,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        36,       35.,0, ,     2.344,0, ,    32.574,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        37,       36.,0, ,     2.305,0, ,    32.584,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        38,       37.,0, ,     2.249,0, ,    32.588,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
